           0.62               1       -2.09019         10.068         10.246         10.246        13.6686        14.2399        14.2399        14.7858        18.0193        18.4091        18.5232        22.7559        22.9893        22.9893        25.6052        36.1065
           0.64               1       -2.06691        9.93656        10.1707        10.1707        13.5929        14.3506        14.3506        14.9136         17.887        18.5391        18.5494        22.7475        23.0306        23.0306        25.8799        35.7427
           0.66               1       -2.04007        9.79381        10.0889        10.0889        13.5106        14.4732        14.4732        15.0476        17.7486        18.5796        18.6839        22.7486        23.0784        23.0784        26.1764        35.3808
           0.68               1       -2.00965        9.64165        10.0019        10.0019        13.4232        14.6062        14.6062        15.1824        17.6102        18.6138        18.8422        22.7596        23.1325        23.1325        26.4916        35.0214
            0.7               1       -1.97568        9.48177        9.91107        9.91107        13.3318        14.7485        14.7485        15.3113        17.4793        18.6521        19.0128        22.7804        23.1931        23.1931        26.8234         34.665
           0.72               1       -1.93815        9.31553        9.81726        9.81726        13.2377        14.8989        14.8989        15.4253        17.3656        18.6944        19.1946        22.8107        23.2602        23.2602        27.1697        34.3116
           0.74               1       -1.89708        9.14407        9.72141        9.72141        13.1417        15.0566        15.0566        15.5124        17.2816        18.7407        19.3865        22.8503        23.3337        23.3337        27.5291        33.9616
           0.76               1       -1.85247        8.96833        9.62427        9.62427        13.0446        15.2208        15.2208        15.5596         17.241         18.791        19.5877        22.8989        23.4138        23.4138        27.9003        33.6151
           0.78               1       -1.80432        8.78909        9.52649        9.52649        12.9472        15.3907        15.3907        15.5571        17.2543        18.8454        19.7977         22.956        23.5003        23.5003        28.2824        33.2721
            0.8               1       -1.75266        8.60695        9.42862        9.42862          12.85        15.5041        15.5658        15.5658        17.3225        18.9038        20.0156        23.0216        23.5935        23.5935        28.6744        32.9327
           0.82               1       -1.69748        8.42246        9.33113        9.33113        12.7537         15.409        15.7456        15.7456        17.4378        18.9662        20.2409        23.0953        23.6931        23.6931        29.0758         32.597
           0.84               1        -1.6388        8.23602        9.23442        9.23442        12.6587        15.2834        15.9295        15.9295        17.5888        19.0326        20.4733        23.1771        23.7993        23.7993        29.4858        32.2651
           0.86               1       -1.57663        8.04801        9.13882        9.13882        12.5652        15.1376        16.1172        16.1172        17.7653        19.1031        20.7122        23.2668        23.9121        23.9121         29.904        31.9368
           0.88               1       -1.51098        7.85873        9.04464        9.04464        12.4738        14.9794        16.3084        16.3084        17.9599        19.1776        20.9574        23.3644        24.0313        24.0313          30.33        31.6124
            0.9               1       -1.44187        7.66843        8.95213        8.95213        12.3846        14.8139        16.5026        16.5026        18.1675        19.2561        21.2085        23.4699        24.1571        24.1571        30.7633        31.2917
           0.92               1        -1.3693        7.47733        8.86149        8.86149         12.298        14.6448        16.6998        16.6998        18.3846        19.3386        21.4651        23.5833        24.2893        24.2893        30.9748        31.2036
           0.94               1        -1.2933        7.28562        8.77293        8.77293        12.2141        14.4744        16.8995        16.8995        18.6086        19.4252        21.7271        23.7047        24.4278        24.4278        30.6618        31.4048
           0.96               1       -1.21389        7.09348        8.68661        8.68661        12.1331        14.3046        17.1017        17.1017         18.838        19.5157        21.9942        23.8341        24.5725        24.5725        30.3527         31.091
           0.98               1       -1.13107        6.90106        8.60266        8.60266        12.0552        14.1365         17.306         17.306        19.0714        19.6103        22.2661        23.9717        24.7233        24.7233        30.0474        30.7811
              1               1       -1.04486        6.70849        8.52123        8.52123        11.9806        13.9711        17.5124        17.5124        19.3077         19.709        22.5425        24.1176        24.8798        24.8798        29.7459        30.4755
           1.02               1      -0.955291        6.51591        8.44241        8.44241        11.9094        13.8089        17.7206        17.7206        19.5463        19.8116        22.8233        24.2718        25.0417        25.0417        29.4484        30.1746
           1.04               1      -0.862377        6.32344        8.36631        8.36631        11.8417        13.6507        17.9305        17.9305        19.7864        19.9183         23.108        24.4346        25.2085        25.2085        29.1547        29.8789
           1.06               1      -0.766141        6.13119        8.29301        8.29301        11.7777        13.4967        18.1421        18.1421        20.0275        20.0289        23.3964        24.6062        25.3793        25.3793         28.865        29.5894
           1.08               1      -0.666605        5.93927        8.22258        8.22258        11.7173        13.3473        18.3551        18.3551        20.1436        20.2692        23.6881        24.7865         25.553         25.553        28.5792        29.3072
            1.1               1      -0.563794        5.74779        8.15511        8.15511        11.6608        13.2027        18.5695        18.5695        20.2623         20.511        23.9826        24.9758        25.7277        25.7277        28.2972        29.0341
           1.12               1      -0.457732        5.55686        8.09064        8.09064        11.6082        13.0632        18.7852        18.7852        20.3851        20.7526        24.2793        25.1742        25.9004        25.9004        28.0192         28.773
           1.14               1      -0.348449        5.36658        8.02924        8.02924        11.5596        12.9288         19.002         19.002        20.5118        20.9937        24.5773        25.3818        26.0663        26.0663        27.7452         28.529
           1.16               1      -0.235971        5.17705        7.97095        7.97095         11.515        12.7996          19.22          19.22        20.6426        21.2342        24.8755        25.5986        26.2166        26.2166         27.475        28.3103
           1.18               1       -0.12033        4.98837        7.91581        7.91581        11.4745        12.6758         19.439         19.439        20.7774        21.4737        25.1722        25.8247        26.3372        26.3372        27.2088        28.1314
            1.2               1    -0.00155614        4.80064        7.86387        7.86387        11.4383        12.5575        19.6589        19.6589        20.9162        21.7122        25.4651          26.06        26.4064        26.4064        26.9466        28.0136
           1.22               1       0.120316        4.61397        7.81515        7.81515        11.4063        12.4446        19.8797        19.8797         21.059        21.9497        25.7502        26.3046        26.4022        26.4022        26.6883        27.9788
           1.24               1       0.245251        4.42845         7.7697         7.7697        11.3786        12.3371        20.1013        20.1013        21.2058         22.186        26.0216         26.319         26.319        26.4339        26.5583        28.0326
           1.26               1       0.373213        4.24417        7.72754        7.72754        11.3553        12.2351        20.3234        20.3234        21.3566        22.4211        26.1728        26.1728        26.1836        26.2698         26.821        28.1586
           1.28               1       0.504161        4.06124        7.68869        7.68869        11.3364        12.1387        20.5461        20.5461        21.5115        22.6551        25.9371        25.9862        25.9862        26.4799        27.0926         28.334
            1.3               1       0.638056        3.87975        7.65317        7.65317         11.322        12.0477         20.769         20.769        21.6703         22.888        25.6947        25.7763        25.7763        26.6318        27.3728        28.5415
           1.32               1       0.774854        3.69978        7.62101        7.62101        11.3121        11.9621        20.9919        20.9919        21.8332          23.12        25.4562        25.5537        25.5537        26.7058        27.6614          28.77
           1.34               1       0.914509        3.52144        7.59222        7.59222        11.3069         11.882        21.2143        21.2143             22         23.351        25.2216        25.3249        25.3249        26.6958        27.9582        28.9368
           1.36               1        1.05698         3.3448        7.56683        7.56683        11.3062        11.8073        21.4356        21.4356        22.1709        23.5812        24.9911         25.094         25.094        26.6138        28.2627        29.1248
           1.38               1         1.2022        3.16997        7.54483        7.54483        11.3103        11.7379        21.6548        21.6548        22.3458        23.8107        24.7645        24.8643        24.8643        26.4802        28.5745        29.3686
            1.4               1        1.35014        2.99701        7.52624        7.52624        11.3191        11.6739          21.87          21.87        22.5247        24.0395        24.5419        24.6389        24.6389        26.3132         28.893        29.6484
           1.42               1        1.50073        2.82602        7.51108        7.51108        11.3327        11.6151        22.0783        22.0783        22.7075        24.2677        24.3232        24.4216        24.4216        26.1251        29.2174        29.9483
           1.44               1        1.65392        2.65708        7.49934        7.49934        11.3512        11.5616        22.2742        22.2742        22.8944        24.1086        24.2185        24.2185        24.4952        25.9236        29.5464        30.2512
           1.46               1        1.80965        2.49026        7.49105        7.49105        11.3746        11.5133        22.4473        22.4473        23.0853        23.8979        24.0405        24.0405         24.722        25.7137        29.8776        30.4679
           1.48               1        1.96785        2.32564        7.48619        7.48619        11.4029        11.4701        22.5778        22.5778        23.2802        23.6913        23.9074        23.9074        24.9479        25.4982        30.2055        30.6181
