Linear Coordinates,Reciprocal Lattice,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_9,Band_10,Band_11,Band_12,Band_13,Band_14,Band_15,Band_16
1.24,1,-7.05456,2.98949,4.89362,4.89362,10.8326,11.6301,16.3836,17.8594,17.8594,18.7219,22.9709,23.4337,23.4337,24.48,25.3704,26.4688
1.26,1,-7.03749,2.93937,4.86832,4.86832,10.785,11.579,16.6042,18.0414,18.0414,18.8082,22.7484,23.2464,23.2464,24.6928,25.1942,26.679
1.28,1,-7.0214,2.89303,4.84489,4.84489,10.7396,11.5316,16.8293,18.2251,18.2251,18.8926,22.5151,23.0496,23.0496,24.9096,25.0271,26.8645
1.3,1,-7.00639,2.85054,4.82335,4.82335,10.6968,11.4882,17.0581,18.4103,18.4103,18.9744,22.275,22.8471,22.8471,24.8697,25.1303,27.0631
1.32,1,-6.99252,2.81195,4.80377,4.80377,10.6571,11.4488,17.2901,18.5968,18.5968,19.0528,22.0306,22.6415,22.6415,24.723,25.3546,27.2718
1.34,1,-6.97986,2.77733,4.78617,4.78617,10.6207,11.4136,17.5248,18.784,18.784,19.1269,21.7838,22.4349,22.4349,24.5878,25.5824,27.4879
1.36,1,-6.96848,2.74673,4.77059,4.77059,10.588,11.3825,17.7618,18.9714,18.9714,19.1958,21.5358,22.2291,22.2291,24.4649,25.8133,27.7087
1.38,1,-6.95844,2.72019,4.75706,4.75706,10.5591,11.3557,18.0004,19.1582,19.1582,19.2586,21.2879,22.0257,22.0257,24.3555,26.0468,27.9314
1.4,1,-6.94979,2.69776,4.74561,4.74561,10.5343,11.333,18.2398,19.3141,19.3428,19.3428,21.0412,21.827,21.827,24.2605,26.2819,28.1524
1.42,1,-6.94258,2.67947,4.73625,4.73625,10.5138,11.3144,18.4789,19.3613,19.5229,19.5229,20.7972,21.6356,21.6356,24.181,26.5167,28.3665
1.44,1,-6.93683,2.66535,4.72901,4.72901,10.4976,11.3001,18.7155,19.3993,19.6942,19.6942,20.5583,21.4562,21.4562,24.1179,26.7482,28.4003
1.46,1,-6.93259,2.65543,4.7239,4.7239,10.486,11.2899,18.9447,19.4273,19.8487,19.8487,20.3293,21.2972,21.2972,24.0721,26.9695,28.318
1.48,1,-6.92987,2.64973,4.72093,4.72093,10.479,11.2838,19.153,19.4446,19.9712,19.9712,20.1239,21.1736,21.1736,24.0442,27.1646,28.1959
1.5,1,-6.92868,2.64825,4.7201,4.7201,10.4767,11.2819,19.297,19.4508,19.9857,20.0378,20.0378,21.1096,21.1096,24.0346,27.2935,28.1008
1.5,-1,-6.9209,2.64945,4.75652,4.76912,10.4976,11.3142,19.3927,19.63,19.9053,20.0885,20.4404,21.2237,21.3806,24.215,27.3057,28.0828
1.52,-1,-6.92173,2.65116,4.75265,4.75604,10.5099,11.3291,19.2725,19.4915,19.6334,20.0807,20.7046,21.3283,21.4797,24.2412,27.2425,27.9977
1.54,-1,-6.92245,2.65756,4.7179,4.75931,10.5414,11.3694,19.0835,19.2951,19.3667,20.0335,20.9815,21.5082,21.638,24.2977,27.1197,27.8729
1.56,-1,-6.92307,2.66862,4.66641,4.76628,10.5884,11.4372,18.851,19.0701,19.108,19.9478,21.2636,21.7358,21.8342,24.3814,26.9467,27.7376
1.58,-1,-6.92366,2.68421,4.60041,4.7769,10.6457,11.5352,18.5964,18.8318,18.8535,19.8312,21.5475,21.9923,22.0531,24.4883,26.7395,27.5936
1.6,-1,-6.92429,2.70421,4.52259,4.7911,10.7086,11.6654,18.3334,18.5883,18.6003,19.6906,21.8302,22.2666,22.285,24.6142,26.5145,27.4343
1.62,-1,-6.92503,2.72839,4.4359,4.80881,10.7736,11.8281,18.0696,18.3443,18.3479,19.5315,22.1087,22.5239,22.5522,24.7554,26.2841,27.256
1.64,-1,-6.92599,2.75646,4.34334,4.82991,10.839,12.0216,17.8091,18.0968,18.1025,19.3585,22.3786,22.7658,22.845,24.9084,26.0574,27.0592
1.66,-1,-6.92729,2.78802,4.2479,4.8543,10.9043,12.2428,17.5545,17.8482,17.865,19.1752,22.6336,23.0089,23.1423,25.0703,25.8426,26.8473
1.68,-1,-6.92903,2.82253,4.1525,4.88183,10.9701,12.4874,17.3081,17.6032,17.6328,18.9844,22.8636,23.2531,23.442,25.2391,25.6476,26.6257
1.7,-1,-6.93137,2.85923,4.05999,4.91237,11.037,12.7509,17.0719,17.363,17.4071,18.7885,23.0548,23.4998,23.7426,25.4129,25.481,26.4007
1.72,-1,-6.93442,2.89706,3.97326,4.94574,11.1054,13.0277,16.8485,17.1291,17.1885,18.5894,23.1914,23.75,24.0427,25.3499,25.5905,26.1818
1.74,-1,-6.93835,2.93458,3.89535,4.98175,11.1757,13.3112,16.6408,16.904,16.9777,18.3888,23.2605,24.0029,24.3412,25.2509,25.7711,25.9864
1.75,-1,-6.94068,2.95264,3.86072,5.00069,11.2117,13.4527,16.5439,16.7962,16.8753,18.2882,23.2681,24.1296,24.4895,25.2056,25.8623,25.9074
1.75,1,-6.94068,2.95264,3.86072,5.00069,11.2117,13.4527,16.5439,16.7962,16.8753,18.2882,23.2681,24.1296,24.4895,25.2056,25.8623,25.9074
1.77,1,-6.94617,2.98592,3.80228,5.04029,11.2851,13.7279,16.3642,16.5964,16.677,18.0876,23.2327,24.382,24.7838,25.0925,25.8147,26.0465
1.79,1,-6.95286,3.0133,3.76122,5.08201,11.3605,13.9783,16.1969,16.4381,16.4875,17.8882,23.1414,24.6311,24.9208,25.0742,25.8239,26.2329
1.81,1,-6.96088,3.03257,3.74059,5.12559,11.4373,14.1811,16.0241,16.3073,16.3615,17.691,23.0103,24.6949,24.8779,25.3603,25.9019,26.4214
1.83,1,-6.97035,3.04289,3.74194,5.17078,11.5149,14.3124,15.8403,16.1366,16.3958,17.4967,22.8535,24.4393,25.1148,25.6415,25.98,26.6122
1.85,1,-6.98135,3.04551,3.76453,5.2173,11.5925,14.3615,15.6536,15.9757,16.5434,17.3061,22.6809,24.1598,25.3429,25.9174,25.9176,26.6556
1.87,1,-6.99397,3.04352,3.80566,5.26486,11.6686,14.3404,15.4702,15.8248,16.7863,17.1197,22.4988,23.8602,25.5321,25.663,26.1884,26.7071
1.89,1,-7.00824,3.04068,3.86186,5.31318,11.7416,14.273,15.2929,15.684,16.9382,17.098,22.3108,23.5421,25.2633,25.7837,26.4538,26.8725
1.91,1,-7.0242,3.04039,3.92984,5.36194,11.8094,14.181,15.1235,15.5535,16.7623,17.455,22.1185,23.2079,24.9185,25.9697,26.7139,27.0738
1.93,1,-7.04185,3.04534,4.00696,5.41083,11.869,14.08,14.9635,15.4332,16.5924,17.8401,21.9215,22.8641,24.5978,26.1326,26.9686,27.2903
1.95,1,-7.06115,3.05747,4.09118,5.45954,11.9171,13.9805,14.8143,15.3229,16.4295,18.2397,21.7176,22.5221,24.3073,26.2586,27.2175,27.5146
1.97,1,-7.08206,3.07813,4.18097,5.50775,11.9499,13.8897,14.6773,15.2224,16.2742,18.64,21.5035,22.1986,24.0464,26.3304,27.4599,27.7436
1.99,1,-7.10449,3.10823,4.27513,5.55517,11.9635,13.8123,14.5547,15.131,16.1277,19.0203,21.2822,21.9121,23.814,26.3271,27.6932,27.9758
2.01,1,-7.12833,3.14837,4.37269,5.60149,11.9548,13.75,14.4493,15.048,15.9912,19.339,21.082,21.6755,23.61,26.2333,27.9106,28.2099
2.03,1,-7.15344,3.1989,4.47281,5.64644,11.9221,13.7016,14.3646,14.9719,15.8663,19.5149,20.9739,21.4955,23.4381,26.0503,28.0924,28.4452
2.05,1,-7.17968,3.26,4.57474,5.68976,11.8661,13.6622,14.3048,14.9011,15.755,19.4734,20.9872,21.4072,23.3092,25.7965,28.1782,28.6802
2.07,1,-7.20685,3.33171,4.6778,5.73122,11.7886,13.6261,14.2731,14.8335,15.6596,19.2623,20.9653,21.4955,23.2472,25.4963,28.0632,28.9129
2.09,1,-7.23478,3.41395,4.78132,5.77062,11.693,13.5887,14.2695,14.7668,15.5825,18.9735,20.8681,21.6667,23.2953,25.1705,27.7599,29.14
2.11,1,-7.26325,3.50657,4.88467,5.80779,11.5824,13.5494,14.2901,14.6989,15.5259,18.6582,20.7536,21.7714,23.4945,24.8347,27.3728,29.3533
2.13,1,-7.29205,3.60931,4.9872,5.84259,11.4597,13.5098,14.3277,14.6285,15.4909,18.3403,20.6391,21.7775,23.836,24.5004,26.9575,29.5129
2.15,1,-7.32096,3.72184,5.08831,5.87494,11.3271,13.4728,14.3744,14.5553,15.4777,18.0325,20.5283,21.7163,24.1482,24.3012,26.535,29.4529
2.17,1,-7.34975,3.84377,5.18736,5.90477,11.1865,13.4409,14.4224,14.48,15.4852,17.7434,20.4209,21.6205,23.8499,24.7852,26.1143,29.1284
2.19,1,-7.37819,3.97461,5.28375,5.93207,11.0388,13.4158,14.4039,14.4642,15.512,17.4798,20.315,21.5104,23.5539,25.322,25.6998,28.7245
2.21,1,-7.40608,4.1138,5.3769,5.95685,10.885,13.3986,14.3282,14.493,15.556,17.248,20.2076,21.3983,23.2783,25.2941,25.8846,28.3071
2.23,1,-7.43317,4.26068,5.46624,5.97917,10.7257,13.3901,14.2542,14.5028,15.6154,17.0529,20.095,21.2935,23.0262,24.8992,26.4638,27.8943
