Linear Coordinates,Reciprocal Lattice,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_9,Band_10,Band_11,Band_12,Band_13,Band_14,Band_15,Band_16
1.04,1,-3.5114,3.67237,5.97368,5.97368,9.75554,10.7046,13.5465,14.2385,14.2385,16.5182,18.9455,20.3649,20.91,20.91,23.6024,23.7951
1.06,1,-3.47169,3.56503,5.92626,5.92626,9.70174,10.6658,13.6545,14.3935,14.3935,16.6021,19.1705,20.496,21.0255,21.0255,23.3587,23.5826
1.08,1,-3.43167,3.46051,5.88042,5.88042,9.65006,10.6167,13.7789,14.5507,14.5507,16.6887,19.395,20.6321,21.1339,21.1339,23.1218,23.3853
1.1,1,-3.39149,3.35894,5.83624,5.83624,9.60076,10.5598,13.9171,14.71,14.71,16.778,19.6173,20.773,21.2291,21.2291,22.8939,23.2092
1.12,1,-3.35132,3.26047,5.7938,5.7938,9.55404,10.4972,14.0668,14.8712,14.8712,16.8698,19.8344,20.918,21.3023,21.3023,22.6781,23.0632
1.14,1,-3.31131,3.16525,5.75317,5.75317,9.51005,10.4309,14.2261,15.0344,15.0344,16.9641,20.0414,21.0665,21.3416,21.3416,22.4801,22.9591
1.16,1,-3.27166,3.07346,5.71443,5.71443,9.46888,10.3625,14.3934,15.1994,15.1994,17.0607,20.23,21.2168,21.3354,21.3354,22.3096,22.8932
1.18,1,-3.23255,2.98527,5.67762,5.67762,9.43063,10.2932,14.5675,15.3661,15.3661,17.1595,20.3855,21.2785,21.2785,21.3671,22.183,22.6893
1.2,1,-3.19417,2.90087,5.64281,5.64281,9.39535,10.224,14.7472,15.5347,15.5347,17.2604,20.4862,21.1759,21.1759,21.5162,22.1231,22.4897
1.22,1,-3.15675,2.82046,5.61005,5.61005,9.36308,10.156,14.9317,15.7049,15.7049,17.3631,20.5105,21.0385,21.0385,21.6681,22.1473,22.2946
1.24,1,-3.12048,2.74426,5.57938,5.57938,9.33384,10.0897,15.1204,15.8768,15.8768,17.4673,20.4549,20.8776,20.8776,21.8325,22.1044,22.249
1.26,1,-3.0856,2.67246,5.55084,5.55084,9.30762,10.0259,15.3126,16.0503,16.0503,17.5728,20.3371,20.7015,20.7015,21.9193,22.0151,22.4046
1.28,1,-3.05233,2.6053,5.52447,5.52447,9.2844,9.96488,15.5079,16.2254,16.2254,17.679,20.1794,20.516,20.516,21.7399,22.2127,22.5947
1.3,1,-3.02091,2.54299,5.5003,5.5003,9.26413,9.90725,15.706,16.4021,16.4021,17.7854,19.9981,20.3247,20.3247,21.5665,22.4198,22.8079
1.32,1,-2.99155,2.48577,5.47835,5.47835,9.24675,9.85337,15.9065,16.5802,16.5802,17.8914,19.8029,20.13,20.13,21.4001,22.6324,23.0378
1.34,1,-2.96448,2.43384,5.45866,5.45866,9.23214,9.80362,16.109,16.7598,16.7598,17.9959,19.5996,19.9337,19.9337,21.2415,22.8486,23.2797
1.36,1,-2.93992,2.38743,5.44125,5.44125,9.22016,9.75836,16.3135,16.9407,16.9407,18.0978,19.3913,19.7367,19.7367,21.0918,23.0674,23.5298
1.38,1,-2.91807,2.34674,5.42613,5.42613,9.21064,9.71796,16.5196,17.1228,17.1228,18.1954,19.1804,19.5401,19.5401,20.9529,23.2882,23.7839
1.4,1,-2.89914,2.31195,5.41333,5.41333,9.20333,9.68279,16.7271,17.3058,17.3058,18.2867,18.9681,19.3444,19.3444,20.8266,23.5107,24.0369
1.42,1,-2.88328,2.28325,5.40285,5.40285,9.19798,9.65323,16.9356,17.4893,17.4893,18.369,18.7556,19.1507,19.1507,20.7158,23.7339,24.2807
1.44,1,-2.87064,2.26076,5.39471,5.39471,9.19429,9.62967,17.1445,17.6722,17.6722,18.439,18.5439,18.9602,18.9602,20.6235,23.956,24.5001
1.46,1,-2.86135,2.24461,5.38891,5.38891,9.19198,9.61246,17.3526,17.8518,17.8518,18.3346,18.4931,18.7757,18.7757,20.5536,24.1731,24.6647
1.48,1,-2.85548,2.2349,5.38547,5.38547,9.19078,9.60192,17.5547,18.019,18.019,18.1329,18.5278,18.6065,18.6065,20.5095,24.376,24.7312
1.5,1,-2.85311,2.23166,5.38439,5.38439,9.19052,9.59826,17.713,17.9769,18.1297,18.1297,18.4966,18.4966,18.5402,20.4941,24.527,24.7054
1.5,-1,-2.84678,2.23382,5.40575,5.4121,9.20023,9.62619,17.7482,17.9932,18.1694,18.2117,18.5107,18.6295,18.6986,20.5789,24.5539,24.6745
1.52,-1,-2.84732,2.23476,5.38867,5.41264,9.21292,9.64263,17.5638,17.8104,17.9942,18.406,18.4444,18.7942,18.8887,20.6237,24.4684,24.6161
1.54,-1,-2.84765,2.2383,5.34854,5.41722,9.24446,9.68981,17.3141,17.5762,17.7649,18.3355,18.6615,19.0237,19.131,20.7202,24.2613,24.5807
1.56,-1,-2.84785,2.24438,5.28838,5.42582,9.28647,9.77317,17.0525,17.3288,17.523,18.1935,18.9303,19.2736,19.3862,20.8565,24.0119,24.5333
1.58,-1,-2.84802,2.25287,5.21235,5.43838,9.33087,9.89673,16.7895,17.0784,17.2789,18.0269,19.203,19.5314,19.6465,21.0211,23.7515,24.4486
1.6,-1,-2.84829,2.26359,5.12509,5.45487,9.37384,10.0599,16.5287,16.8289,17.0362,17.844,19.4759,19.7919,19.9091,21.2045,23.4912,24.3136
1.62,-1,-2.84886,2.27635,5.03114,5.47522,9.41534,10.2582,16.2715,16.5821,16.7966,17.6507,19.7464,20.0519,20.1724,21.4003,23.2367,24.1325
1.64,-1,-2.84993,2.29089,4.93471,5.49934,9.4567,10.4864,16.0188,16.3389,16.5608,17.4516,20.0117,20.3084,20.4353,21.6036,22.9928,23.9204
1.66,-1,-2.85174,2.30695,4.8395,5.52715,9.4992,10.7397,15.7714,16.1001,16.3296,17.2495,20.2681,20.5579,20.6969,21.8112,22.7656,23.6915
1.68,-1,-2.85457,2.32427,4.74869,5.55854,9.54369,11.0141,15.5299,15.8662,16.1033,17.0467,20.5079,20.7964,20.9565,22.0207,22.5644,23.4555
